[User ID]	[Service ID]	[TP]	[User Country]	[User AS]	[Service Country]	[Service AS]
277	230	40.0	6	67	9	203
81	3540	16.216	25	123	70	128
307	1453	4.587	16	60	23	440
111	4700	2.564	14	86	70	808
86	5640	29.85	9	130	70	43
50	2720	43.478	29	63	69	43
101	3046	9.345	29	103	69	171
318	3659	1.407	29	88	70	68
127	2127	19.027	29	7	47	401
232	2064	5.917	29	64	44	337
117	824	5.735	9	100	11	162
18	609	54.867	29	112	10	43
276	5421	675.039	6	67	70	790
45	1508	1.999	29	34	26	150
3	5061	12.738	29	28	70	582
89	2980	36.363	0	122	69	911
283	4130	10.791	19	102	70	43
185	2403	15.706	29	48	60	43
244	4980	16.806	29	70	70	808
145	3029	25.974	28	126	69	868
147	1608	48.913	8	125	32	182
317	648	5.025	29	88	11	951
1	1475	1.276	29	115	23	682
112	5786	2.267	16	95	70	43
188	5246	4.672	6	67	69	43
255	2785	83.333	25	123	69	43
51	5171	5.698	29	63	23	180
163	4851	7.556	29	39	70	98
239	4857	4.316	27	101	70	474
46	4917	32.608	29	34	70	43
179	2576	10.714	2	56	62	43
325	1893	6.355	17	36	34	78
277	288	39.548	6	67	9	203
145	4544	17.964	28	126	70	721
296	1671	29.85	1	38	33	43
301	2851	12.944	16	124	69	43
300	4793	0.678	16	124	70	364
18	1615	2.915	29	112	32	309
211	32	6.637	25	123	23	334
224	5591	9.174	29	59	61	776
183	2804	90.909	0	5	69	43
268	5611	10.752	12	42	69	43
151	5664	17.647	9	113	70	240
253	4939	16.025	20	40	70	723
193	3524	4.524	10	98	70	906
53	1319	4.184	29	21	23	885
257	1365	3.539	18	50	23	405
148	5295	22.123	9	113	70	807
137	2133	4.065	29	46	48	323
48	4997	2.439	29	34	70	812
217	2680	31.122	30	33	64	43
139	5714	152.337	0	4	70	474
269	932	61.538	28	126	17	512
4	1582	5.836	29	28	31	789
100	4382	44.943	29	103	70	43
248	2799	25.51	29	116	69	43
245	768	28.228	29	70	11	43
112	4915	18.232	16	95	70	543
207	4693	14.336	29	132	70	246
262	3350	27.586	9	113	70	210
135	2088	27.027	25	123	45	932
215	669	10.714	16	60	11	138
51	4933	0.933	29	63	70	822
129	1381	2.429	11	84	23	286
10	25	17.142	29	105	1	320
256	2491	117.647	18	50	61	896
333	5353	2.257	29	58	70	121
107	2363	3.243	29	128	59	131
318	4698	0.447	29	88	70	76
179	801	0.342	2	56	11	324
43	3098	375.366	29	65	69	885
299	5576	51.643	1	38	39	851
318	2	21.818	29	88	70	118
174	1157	89.887	9	113	22	406
208	574	3.992	12	43	9	491
319	3332	81.081	29	88	70	210
297	1757	0.128	1	1	33	780
231	2252	13.953	29	74	52	915
221	4002	52.631	29	59	70	723
257	485	51.136	18	50	9	119
96	2122	10.309	29	72	45	174
327	2736	15.151	17	36	69	43
102	1894	29.347	29	103	35	318
201	3976	11.363	8	49	70	126
194	847	48.717	19	136	11	43
260	4607	18.518	7	29	70	43
150	165	55.555	9	113	5	518
98	4335	73.26	9	113	70	98
271	956	81.081	19	10	18	224
34	5584	6.779	29	62	36	43
328	3592	10.909	9	113	23	803
29	621	5.797	28	126	11	43
294	3088	3.067	29	96	69	304
210	3172	25.423	29	81	70	231
306	5701	8.426	16	60	70	768
324	1124	2.417	29	93	22	43
33	5424	41.666	29	62	70	455
306	1907	14.778	16	60	41	363
118	4332	6.779	9	113	70	722
177	3489	11.08	9	113	70	37
75	4511	34.482	2	8	70	644
303	1357	7.345	16	60	23	274
2	4975	3.944	16	94	70	877
257	4198	10.238	18	50	70	235
296	2175	6.849	1	38	49	941
317	1734	811.881	29	88	33	43
236	1636	26.737	9	113	33	43
174	3975	5.524	9	113	70	126
155	982	8.808	10	131	18	895
127	1476	6.486	29	7	23	404
233	5793	13.888	29	64	70	482
335	1869	7.226	29	55	34	153
207	3452	21.459	29	132	70	43
59	2992	20.134	29	66	69	938
313	5077	10.101	29	80	70	37
303	4144	10.38	16	60	70	807
228	276	134.615	29	109	9	203
261	3936	16.666	9	113	70	544
226	2595	2.028	29	108	12	43
234	4284	19.512	2	20	70	43
261	63	2.293	9	113	1	43
21	2055	7.633	29	119	44	662
83	603	25.49	9	113	10	43
321	375	79.545	29	85	9	203
304	4348	4.773	16	60	70	351
204	1041	75.0	19	134	21	43
252	1039	9.646	20	40	21	43
105	4627	192.771	8	41	70	43
25	2848	30.303	29	104	69	43
175	3084	20.1	9	113	70	123
323	3041	37.735	29	93	69	613
50	3753	26.785	29	63	70	866
171	5458	10.615	29	83	9	26
195	2838	102.04	19	136	69	43
229	3338	35.502	29	82	70	210
229	2057	11.07	29	82	44	86
33	5289	64.516	29	62	70	21
229	2588	2.181	29	82	12	43
205	4033	10.676	19	134	70	21
290	3964	13.888	29	107	70	189
198	406	62.5	29	16	9	203
203	1048	0.212	29	27	21	28
197	2536	5.576	16	32	62	43
115	4850	0.194	28	126	70	43
57	2610	41.811	29	45	63	43
234	297	101.449	2	20	9	203
65	3132	15.625	29	79	69	95
11	4358	250.0	29	105	70	239
153	970	8.849	9	113	28	892
23	3415	14.814	29	119	70	166
101	3734	17.142	29	103	70	43
94	4092	46.875	29	97	70	43
299	4720	2.042	1	38	70	62
225	3108	9.771	29	59	69	43
211	2700	125.0	25	123	69	43
193	3870	10.544	10	98	70	43
243	5789	4.854	27	101	70	256
239	2665	8.196	27	101	65	524
89	2277	23.809	0	122	53	417
173	1259	9.174	29	55	23	114
37	2519	3.034	29	129	61	890
157	2509	5.988	4	30	61	279
227	3744	76.923	29	109	70	43
41	5339	21.126	29	18	70	351
106	5120	6.06	29	128	57	250
202	4748	5.736	29	27	70	376
159	822	0.931	4	35	11	253
303	2335	16.129	16	60	58	844
260	5198	20.942	7	29	40	329
191	90	9.9	29	68	2	41
302	3826	1.919	3	91	70	387
201	2761	161.29	8	49	69	43
110	4206	5.128	14	86	70	240
89	2877	50.0	0	122	69	43
169	2806	27.586	29	83	69	43
94	3882	15.81	29	97	70	392
157	1509	2.272	4	30	26	43
190	2215	1.829	25	14	36	133
16	2185	6.864	29	22	49	514
80	2604	0.221	15	17	63	883
297	5753	2.855	1	1	70	868
132	218	26.315	9	113	9	203
24	1271	5.517	29	119	23	43
208	5757	5.555	12	43	70	43
109	1099	18.987	29	120	22	414
223	4404	214.285	29	59	70	43
92	526	20.725	15	17	9	26
327	2026	2.478	17	36	43	702
232	5346	95.435	29	64	70	459
65	442	16.393	29	79	9	203
92	1236	236.842	15	17	23	36
236	4309	137.254	9	113	70	98
46	4955	41.095	29	34	70	723
231	3802	32.0	29	74	70	542
14	4047	10.309	29	11	70	733
261	2966	24.39	9	113	69	296
231	1411	6.944	29	74	69	780
327	2976	8.869	17	36	69	43
127	5655	15.306	29	7	70	240
171	1902	6.756	29	83	40	329
26	4716	8.196	29	104	70	652
206	4147	238.095	29	132	70	640
96	3801	37.209	29	72	70	542
244	494	97.56	29	70	9	119
234	5051	21.276	2	20	70	540
151	2254	12.987	9	113	70	601
151	3322	12.077	9	113	70	210
54	2783	34.965	29	0	69	43
242	3041	272.727	27	101	69	613
75	4195	81.081	2	8	70	43
286	321	0.662	29	69	9	203
89	3957	31.088	0	122	70	144
332	2331	2.331	29	58	56	43
84	2428	93.617	9	130	60	500
228	319	0.427	29	109	9	203
336	1784	3.35	29	117	33	686
78	560	12.875	9	113	9	476
207	4076	38.834	29	132	70	43
289	153	7.462	29	107	4	696
321	2112	7.476	29	85	45	602
252	1272	75.471	20	40	23	43
164	403	0.646	29	39	9	203
24	5353	34.883	29	119	70	121
274	5206	3.618	5	76	45	282
259	2313	9.661	7	29	73	43
33	531	54.545	29	62	9	804
96	2186	15.748	29	72	49	504
325	5263	16.901	17	36	70	354
211	2417	13.157	25	123	60	269
229	3916	136.363	29	82	70	729
29	3623	2.184	28	126	70	83
42	972	94.958	29	92	18	43
246	3993	18.867	29	126	70	482
80	3841	3.012	15	17	70	457
201	1991	5.39	8	49	43	313
191	2667	251.308	29	68	66	438
71	1999	3.921	29	114	43	976
96	290	99.999	29	72	9	203
112	2389	21.108	16	95	60	436
182	5690	114.124	0	5	70	474
308	4191	343.75	29	77	70	144
228	1105	18.181	29	109	22	406
331	2600	1.789	22	13	12	43
254	5186	6.355	20	40	31	756
142	59	5.73	9	12	1	43
304	320	0.617	16	60	9	203
139	5549	7.434	0	4	23	43
322	2493	14.388	29	85	61	43
244	2539	6.912	29	70	62	743
197	820	0.769	16	32	11	163
314	596	14.705	29	3	9	821
168	1204	8.51	9	113	22	625
156	5317	11.661	4	30	70	792
202	1131	140.173	29	27	22	43
309	2911	8.426	29	77	69	527
303	1551	7.518	16	60	29	604
202	5193	6.779	29	27	33	43
105	182	2.038	8	41	6	142
38	4714	21.505	29	129	70	21
296	5105	3.795	1	38	70	469
57	1777	13.201	29	45	33	428
218	5625	23.952	29	92	70	372
332	379	38.461	29	58	9	203
321	4835	13.157	29	85	70	76
282	5065	9.188	19	102	70	729
112	337	0.713	16	95	9	203
310	1138	1.934	29	77	22	74
229	3792	142.857	29	82	70	542
207	3012	24.793	29	132	69	495
38	1923	72.289	29	129	41	43
87	3801	27.397	27	101	70	542
309	560	38.461	29	77	9	476
278	3971	18.372	19	102	70	7
223	3636	13.215	29	59	23	803
6	16	10.404	29	15	0	345
299	1509	0.91	1	38	26	43
332	3817	17.647	29	58	70	118
323	3602	30.612	29	93	70	43
151	5667	23.529	9	113	70	399
36	2842	43.859	29	71	69	43
236	5657	17.964	9	113	70	240
190	1088	13.888	25	14	69	886
256	933	17.777	18	50	17	512
214	811	4.504	16	60	11	163
336	5276	232.087	29	117	70	65
326	2831	16.501	17	36	69	43
116	2084	21.276	9	100	45	282
287	802	7.334	29	69	11	138
89	4531	20.348	0	122	70	469
185	2033	16.042	29	48	44	986
252	2851	76.923	20	40	69	43
194	148	17.699	19	136	4	43
10	2452	13.478	29	105	60	43
122	3272	3.398	23	121	70	723
80	4445	6.791	15	17	70	736
313	5062	57.777	29	80	70	524
159	2781	12.461	4	35	69	43
235	1818	24.291	9	113	33	780
91	317	0.61	15	17	9	203
14	187	7.021	29	11	6	358
214	3826	3.861	16	60	70	387
267	39	6.527	8	49	1	548
219	2343	4.545	29	92	58	747
194	3012	90.909	19	136	69	495
249	1533	396.126	29	116	28	936
78	2056	80.622	9	113	44	956
337	2392	19.102	29	117	60	38
110	4609	25.28	14	86	70	206
70	3050	215.447	9	100	69	149
268	3904	37.5	12	42	70	580
273	2363	8.522	28	126	59	131
236	2776	121.951	9	113	69	43
238	5281	24.253	27	101	70	27
276	1321	137.254	6	67	23	43
208	2843	85.106	12	43	69	43
69	3819	5.988	9	100	70	387
193	1478	8.982	10	98	23	445
262	3983	59.523	9	113	70	43
203	508	74.074	29	27	9	12
224	619	7.5	29	59	10	531
321	4267	111.111	29	85	70	32
268	1696	87.719	12	42	33	43
79	4333	18.518	9	113	70	722
178	1568	39.682	2	24	31	508
245	2679	16.45	29	70	64	175
5	4569	34.965	29	15	70	195
320	2602	0.43	29	88	12	43
120	2215	3.382	21	106	36	133
52	2451	4.226	29	21	60	656
76	5068	57.553	2	8	70	368
97	2290	4.769	9	113	53	43
72	3610	57.692	29	114	70	907
106	5697	439.13	29	128	70	474
155	3895	12.698	10	131	70	473
27	3701	7.843	29	110	70	815
82	4775	33.515	26	25	70	636
176	3568	7.159	9	113	70	874
95	1492	5.952	29	72	23	114
137	3895	68.965	29	46	70	473
29	4700	3.926	28	126	70	808
43	5144	8.714	29	65	4	319
49	4145	352.112	29	63	70	43
86	1594	20.833	9	130	30	689
309	2542	16.759	29	77	62	308
85	3538	29.126	9	130	70	124
247	4706	1.318	29	116	70	814
111	3671	9.23	14	86	70	43
265	551	5.988	8	49	9	43
165	124	27.027	29	6	4	43
8	2672	54.726	29	133	66	423
114	2862	333.333	28	126	69	43
1	4284	80.0	29	115	70	43
198	3817	14.563	29	16	70	118
163	2663	76.923	29	39	65	293
239	1877	5.319	27	101	34	659
1	20	16.393	29	115	1	548
100	3808	333.333	29	103	70	118
223	2767	24.875	29	59	69	43
250	666	16.064	13	9	11	138
193	2193	5.194	10	98	50	690
108	1451	15.706	29	120	23	286
300	1027	139.981	16	124	18	108
289	1612	1.629	29	107	32	226
83	4537	5.405	9	113	70	762
151	5419	11.627	9	113	70	963
192	2364	6.775	10	98	59	390
60	1799	2.743	29	73	33	780
66	4984	14.466	18	50	70	446
100	4208	33.707	29	103	70	240
13	662	4.545	29	11	11	138
106	3406	5.952	29	128	70	166
209	4583	11.428	29	99	70	478
325	3390	12.121	17	36	70	457
85	2318	4.076	9	130	55	43
318	111	13.698	29	88	2	49
287	266	137.254	29	69	9	203
199	984	8.064	29	16	18	909
100	1155	20.408	29	103	22	406
7	100	2.469	29	15	2	804
161	3737	14.778	4	26	70	805
204	4835	5.758	19	134	70	76
292	2946	14.134	2	2	69	43
74	5473	125.0	29	127	9	26
87	4366	15.306	27	101	70	217
2	1804	4.246	16	94	33	43
77	4199	20.547	15	17	70	235
211	4517	11.412	25	123	70	868
168	2665	3.802	9	113	65	524
177	1461	9.202	9	113	23	43
165	58	3.095	29	6	1	43
165	3078	23.529	29	6	69	494
30	3761	31.914	2	53	70	632
197	5711	167.315	16	32	70	474
253	3656	18.75	20	40	70	876
126	5259	55.555	29	7	70	43
1	725	11.049	29	115	11	138
132	1928	62.5	9	113	43	43
102	1672	34.965	29	103	33	43
208	1957	88.235	12	43	43	43
71	1714	458.064	29	114	33	428
34	335	40.229	29	62	9	203
114	2413	127.659	28	126	60	43
279	2767	87.719	19	102	69	43
337	1114	0.479	29	117	22	74
161	1637	16.233	4	26	33	43
189	2650	12.987	25	14	65	312
113	2387	22.346	16	61	60	436
82	5272	1.442	26	25	70	387
80	2078	12.82	15	17	70	721
66	4004	2.538	18	50	70	141
31	5817	11.363	2	53	70	580
303	469	19.48	16	60	9	119
202	1904	7.352	29	27	41	363
82	4215	20.547	26	25	70	43
231	153	3.752	29	74	4	696
61	5437	30.456	29	90	70	367
59	3255	249.999	29	66	70	581
181	2362	2.309	2	56	59	878
102	68	5.649	29	103	1	43
112	1200	195.261	16	95	22	525
201	4073	5.044	8	49	70	43
183	4495	16.194	0	5	70	453
151	4714	6.024	9	113	70	21
231	4637	1.422	29	74	70	808
75	1825	7.025	2	8	33	441
114	1233	114.285	28	126	23	36
266	1251	28.571	8	49	23	456
156	3902	165.123	4	30	70	580
93	5254	7.104	29	97	69	43
4	4619	68.181	29	28	70	169
65	1118	3.524	29	79	22	74
24	4053	2.816	29	119	70	46
101	1651	34.965	29	103	33	43
124	5804	36.472	23	121	70	88
338	5267	12.096	29	87	70	124
163	5532	25.27	29	39	22	43
209	4962	439.786	29	99	6	982
67	254	0.648	18	50	9	203
235	1090	96.774	9	113	69	886
195	4177	4.024	19	136	70	373
46	2296	13.513	29	34	53	843
40	3000	604.675	29	18	69	43
86	2325	4.048	9	130	55	555
110	1120	10.638	14	86	22	74
203	3685	37.5	29	27	70	238
68	1460	10.344	29	118	23	43
317	4664	36.036	29	88	70	961
281	4770	0.676	19	102	70	808
327	562	1.388	17	36	9	43
76	117	5.434	2	8	2	926
74	1410	2.436	29	127	69	780
234	4992	13.605	2	20	70	43
81	3529	15.384	25	123	70	633
52	3582	19.867	29	21	70	43
212	4753	4.975	16	60	29	547
19	5148	10.0	29	89	9	25
177	128	111.111	9	113	4	427
48	2267	10.81	29	34	53	303
289	5055	6.557	29	107	70	368
48	4808	8.746	29	34	70	469
134	1618	4.424	29	51	32	310
55	815	2.364	29	37	11	163
292	389	145.833	2	2	9	203
271	394	25.641	19	10	9	203
262	4145	40.453	9	113	70	43
241	2341	62.5	27	101	58	43
237	2006	14.285	27	101	43	43
324	5555	26.49	29	93	23	965
54	2568	5.494	29	0	62	917
120	1365	2.57	21	106	23	405
145	4335	6.359	28	126	70	98
78	704	5.025	9	113	11	164
308	2543	3.537	29	77	62	291
80	1182	43.478	15	17	22	269
175	1248	48.387	9	113	23	36
195	4511	3.184	19	136	70	644
127	2382	33.057	29	7	60	436
110	965	0.358	14	86	18	63
99	5182	13.888	9	113	23	694
282	4775	256.825	19	102	70	636
1	3397	6.717	29	115	70	457
36	53	7.648	29	71	1	249
220	1266	5.253	29	59	23	286
39	4731	12.121	29	18	70	814
330	4293	80.392	24	47	70	98
129	5775	3.367	11	84	70	716
183	2754	83.333	0	5	69	43
87	5080	19.464	27	101	70	368
132	4596	134.228	9	113	70	395
294	2894	945.783	29	96	69	43
98	2043	3.444	9	113	44	328
136	1611	31.746	29	46	32	182
196	829	2.522	16	32	11	43
71	2866	31.446	29	114	69	43
85	3085	45.454	9	130	69	853
131	804	1.351	11	84	11	43
287	5809	5.763	29	69	70	580
111	1377	17.977	14	86	23	420
221	21	0.544	29	59	1	548
190	5592	12.422	25	14	61	776
25	4829	33.112	29	104	70	43
86	383	39.325	9	130	9	203
335	3514	44.117	29	55	70	43
294	3680	34.09	29	96	70	644
63	2591	9.09	29	57	12	43
143	2685	0.705	9	12	64	175
44	3459	17.857	29	65	70	43
291	265	122.807	2	2	9	203
180	4360	20.618	2	56	70	43
17	2944	60.0	29	112	69	889
28	4935	3.428	29	110	70	368
56	3342	48.611	29	23	70	210
142	1117	26.845	9	12	22	74
262	975	20.547	9	113	18	63
285	4027	10.695	9	113	70	20
315	3554	68.181	29	3	70	354
95	2584	14.184	29	72	12	43
145	310	51.724	28	126	9	203
112	3766	4.231	16	95	70	903
20	2767	41.322	29	135	69	43
159	5258	6.088	4	35	70	166
262	2141	4.731	9	113	48	323
139	3816	26.041	0	4	70	118
292	3124	10.452	2	2	69	43
232	79	11.428	29	64	1	50
225	3626	48.979	29	59	70	124
192	1132	2.583	10	98	22	625
238	2396	47.619	27	101	60	42
169	4924	6.578	29	83	70	43
123	3540	6.134	23	121	70	128
129	1338	8.528	11	84	70	43
76	5418	9.009	2	8	70	877
124	1698	12.853	23	121	33	43
129	3922	15.503	11	84	70	729
200	2155	16.091	8	49	48	323
192	2523	10.135	10	98	61	109
338	2578	4.926	29	87	62	283
200	2919	4.792	8	49	69	43
327	3120	45.721	17	36	69	43
69	1917	5.882	9	100	41	651
54	1209	6.185	29	0	22	102
83	4837	41.481	9	113	70	256
298	5138	5.925	1	38	2	43
143	3398	13.071	9	12	70	457
158	3390	9.913	4	30	70	457
98	4597	6.896	9	113	70	188
121	2161	20.725	21	106	48	43
65	540	49.18	29	79	9	864
26	35	10.101	29	104	1	43
312	1116	6.525	29	80	22	74
111	5582	2.47	14	86	49	307
141	5593	1.219	29	52	61	776
319	5752	65.789	29	88	70	868
102	3012	24.0	29	103	69	495
3	5371	5.025	29	28	70	43
107	2256	6.134	29	128	52	825
109	4779	22.727	29	120	70	598
288	4203	27.777	29	107	70	581
319	4560	910.829	29	88	70	653
318	3630	36.585	29	88	70	124
248	2817	25.51	29	116	69	43
128	3549	22.727	29	7	70	354
164	5502	5.291	29	39	11	43
200	4009	16.26	8	49	70	581
190	5573	9.9	25	14	39	851
159	1126	12.383	4	35	22	43
155	2119	19.23	10	131	45	43
70	1766	4.376	9	100	33	632
30	2930	15.873	2	53	69	43
27	5455	22.222	29	110	6	990
299	3647	18.181	1	38	70	124
144	3636	5.769	28	126	23	803
5	3358	506.172	29	15	70	5
277	92	166.666	6	67	2	41
130	3031	6.493	11	84	69	317
204	3926	25.735	19	134	70	576
326	1561	1.448	17	36	29	43
138	1934	14.563	0	4	43	294
219	1529	3.846	29	92	28	218
241	3458	8.086	27	101	70	43
319	62	7.915	29	88	1	89
268	2846	9.732	12	42	69	43
70	2784	96.153	9	100	69	43
203	4516	150.0	29	27	70	37
248	2772	26.595	29	116	69	43
37	5139	9.174	29	129	2	43
25	2287	2.877	29	104	53	43
337	4935	6.622	29	117	70	368
72	2505	4.219	29	114	61	55
296	922	298.488	1	38	17	43
174	4751	5.805	9	113	9	458
63	4706	1.639	29	57	70	814
59	4789	42.857	29	66	70	43
273	5028	6.92	28	126	70	715
54	4124	55.555	29	0	70	351
213	268	33.492	16	60	9	203
289	1013	263.109	29	107	18	43
55	5266	19.867	29	37	70	262
177	2347	22.9	9	113	58	69
69	4775	254.008	9	100	70	636
260	1876	7.915	7	29	34	43
254	3248	16.245	20	40	70	57
128	4460	16.26	29	7	70	43
279	712	7.207	19	102	11	773
246	3664	6.315	29	126	70	905
83	3884	8.988	9	113	70	392
202	3990	170.731	29	27	70	43
311	268	49.295	29	111	9	203
245	2639	646.766	29	70	65	43
165	2739	39.37	29	6	69	43
57	5476	81.395	29	45	9	26
242	1485	28.301	27	101	23	43
337	5734	6.589	29	117	70	762
47	2498	4.026	29	34	61	43
156	1675	12.012	4	30	33	43
141	3114	2.724	29	52	69	859
111	3503	5.822	14	86	70	37
326	5167	8.62	17	36	22	705
9	3815	384.615	29	133	70	118
38	336	67.961	29	129	9	203
132	4296	104.325	9	113	70	98
229	2229	1.902	29	82	36	326
117	2176	47.619	9	100	49	941
117	2615	72.125	9	100	63	43
203	68	4.172	29	27	1	43
325	2212	3.792	17	36	51	194
190	2206	17.937	25	14	50	275
27	4326	17.241	29	110	70	840
118	1800	7.874	9	113	33	56
174	4386	17.857	9	113	70	368
207	4852	10.344	29	132	70	286
322	1511	235.116	29	85	26	710
11	4190	89.43	29	105	70	144
243	5444	6.976	27	101	43	50
131	2788	7.267	11	84	69	43
113	4847	2.737	16	61	70	723
82	696	0.725	26	25	11	333
70	2159	6.896	9	100	48	43
288	2338	11.627	29	107	58	844
188	3705	6.772	6	67	70	815
328	3630	28.301	9	113	70	124
19	259	99.999	29	89	9	203
207	4552	674.329	29	132	70	98
302	4952	0.297	3	91	70	872
277	207	5.966	6	67	6	54
290	4128	43.478	29	107	70	43
49	4898	6.462	29	63	70	641
162	5577	6.818	29	44	39	43
206	5443	2.926	29	132	1	43
324	5523	0.385	29	93	18	678
80	801	0.575	15	17	11	324
223	708	20.833	29	59	11	554
65	1323	24.539	29	79	23	43
64	1632	141.121	29	57	32	60
293	4644	20.618	29	96	70	862
12	2238	20.27	29	105	36	159
103	17	11.538	29	103	0	345
9	4498	22.727	29	133	70	808
82	1813	0.282	26	25	33	112
73	3421	11.337	29	127	70	166
306	4260	9.389	16	60	70	544
176	2992	85.714	9	113	69	938
116	3529	15.957	9	100	70	633
27	3311	19.23	29	110	70	210
176	5210	39.473	9	113	49	43
177	4051	10.204	9	113	70	43
309	3234	11.857	29	77	70	231
11	1194	2.935	29	105	22	894
207	1045	4.854	29	132	21	887
124	5274	0.156	23	121	70	43
260	980	32.786	7	29	18	933
193	1992	11.904	10	98	43	47
64	3747	20.0	29	57	70	43
195	1767	14.814	19	136	33	632
65	5772	9.685	29	79	70	43
106	1235	34.782	29	128	23	36
207	2126	14.814	29	132	47	198
66	4307	816.26	18	50	70	98
171	813	6.134	29	83	11	43
50	4453	40.0	29	63	70	723
262	5113	5.509	9	113	70	140
142	5570	57.471	9	12	33	43
106	1781	6.6	29	128	33	43
116	1697	108.695	9	100	33	43
34	2662	10.389	29	62	65	842
137	2669	12.345	29	46	66	438
47	1913	6.033	29	34	41	43
112	399	39.548	16	95	9	203
135	374	35.714	25	123	9	203
230	5154	33.078	29	82	11	43
5	3163	14.285	29	15	70	372
62	4125	20.942	29	90	70	46
326	1276	381.107	17	36	23	286
217	1417	2.305	30	33	23	295
136	1679	33.333	29	46	33	43
79	2619	2.5	9	113	63	251
134	2806	33.898	29	51	69	43
188	2987	13.157	6	67	69	43
171	2397	19.736	29	83	60	42
333	3635	28.301	29	58	70	607
255	2829	86.206	25	123	69	43
5	4472	200.0	29	15	70	239
186	3351	13.071	10	78	70	210
280	5461	1.63	19	102	9	26
183	2042	2.296	0	5	44	328
208	355	27.343	12	43	9	203
111	4357	7.177	14	86	70	239
2	3558	13.513	16	94	70	354
195	3752	7.812	19	136	70	866
45	3064	10.224	29	34	22	849
8	515	113.924	29	133	9	26
37	4146	7.832	29	129	70	43
285	4068	29.411	9	113	69	266
6	4598	453.218	29	15	70	963
175	4100	7.194	9	113	70	868
116	1422	13.289	9	100	23	43
81	4042	27.108	25	123	70	469
198	4313	477.272	29	16	70	575
231	4924	8.438	29	74	70	43
264	5232	9.036	9	100	62	273
58	4052	39.215	29	45	70	733
39	784	5.747	29	18	11	324
160	4153	0.704	4	26	70	808
50	3516	33.333	29	63	70	43
187	2198	62.678	10	78	50	690
73	580	9.868	29	127	9	536
254	1154	16.759	20	40	22	406
124	2707	12.987	23	121	69	43
176	1569	36.809	9	113	31	967
312	3125	25.316	29	80	70	43
145	849	25.241	28	126	11	162
128	3392	16.985	29	7	70	457
113	3956	16.736	16	61	70	144
22	5456	2.898	29	119	6	43
140	5123	297.569	29	52	57	882
276	4458	14.218	6	67	70	344
162	3151	20.547	29	44	70	372
290	126	21.582	29	107	4	427
331	395	27.667	22	13	9	203
328	2521	16.304	9	113	61	316
274	5709	5.494	5	76	70	768
106	5008	2.949	29	128	70	811
21	5309	67.567	29	119	70	43
26	2228	37.735	29	104	36	159
68	2467	3.994	29	118	61	92
178	397	13.779	2	24	9	203
209	4105	4.048	29	99	70	62
167	3	6.756	9	113	70	118
116	1084	68.181	9	100	22	628
254	1477	8.62	20	40	23	286
270	476	51.724	19	10	9	119
328	3138	101.123	9	113	69	43
29	1683	125.0	28	126	33	43
257	19	8.379	18	50	1	548
22	1609	4.555	29	119	32	182
29	2480	243.902	28	126	61	108
42	2842	42.735	29	92	69	43
172	4977	11.857	29	55	70	383
117	421	10.204	9	100	9	203
264	3595	22.556	9	100	43	803
31	13	2.149	2	53	0	534
323	3950	31.914	29	93	70	43
236	2272	29.85	9	113	53	970
266	88	55.555	8	49	2	43
22	2098	0.847	29	119	45	621
191	1476	10.489	29	68	23	404
184	4110	3.616	17	31	70	13
125	4136	6.144	29	7	70	3
60	4978	8.064	29	73	70	581
81	2747	81.967	25	123	69	43
18	5754	1.574	29	112	70	91
120	997	3.46	21	106	18	966
244	436	0.654	29	70	9	203
93	551	7.537	29	97	9	43
259	2284	3.048	7	29	53	270
91	1098	363.636	15	17	22	414
48	956	17.045	29	34	18	224
104	1119	38.095	8	41	22	74
94	4380	11.94	29	97	70	106
241	2469	7.444	27	101	61	92
86	2489	14.778	9	130	61	896
220	1684	23.148	29	59	33	43
39	2587	12.698	29	18	12	43
65	159	1.364	29	79	4	82
192	3455	6.329	10	98	70	43
219	3347	1.307	29	92	70	210
199	1462	43.795	29	16	23	753
27	954	7.407	29	110	17	891
312	1927	15.625	29	80	43	43
308	1863	32.786	29	77	34	560
19	940	5.181	29	89	17	745
66	2942	16.853	18	50	69	889
144	2481	204.081	28	126	61	108
68	3579	37.5	29	118	70	124
201	1192	6.289	8	49	22	43
180	133	2.298	2	56	4	82
293	4350	32.64	29	96	70	351
324	726	2.502	29	93	11	43
252	1177	4.761	20	40	22	618
336	2841	17.857	29	117	69	43
148	2045	1.047	9	113	44	328
62	3951	34.188	29	90	70	144
210	3462	32.608	29	81	70	91
55	1743	914.11	29	37	33	43
166	4003	227.777	29	6	70	797
44	3345	17.543	29	65	70	210
295	4508	40.816	29	19	70	216
279	5760	4.629	19	102	70	400
120	2393	18.072	21	106	60	38
60	4945	0.191	29	73	70	481
108	1879	22.727	29	120	34	252
121	5140	5.681	21	106	2	937
323	5064	83.333	29	93	70	357
333	5386	115.795	29	58	70	37
128	3739	16.666	29	7	70	447
221	689	5.434	29	59	11	164
63	5773	0.768	29	57	70	256
56	4993	9.389	29	23	70	43
149	3324	15.345	9	113	70	210
127	4978	5.797	29	7	70	581
324	2649	8.81	29	93	65	431
255	3111	0.576	25	123	69	841
309	3085	4.341	29	77	69	853
229	2629	7.211	29	82	65	43
22	3243	20.979	29	119	70	57
75	642	485.943	2	8	11	661
221	3713	679.012	29	59	70	22
314	5650	18.018	29	3	70	632
