[User ID]	[Service ID]	[TP]	[User Country]	[User AS]	[Service Country]	[Service AS]
182	4025	9.852	0	5	70	20
46	5499	20.202	29	34	11	43
49	3933	20.1	29	63	70	544
8	3096	10.256	29	133	69	171
317	1518	16.393	29	88	27	910
321	3519	42.253	29	85	70	43
106	3023	3.807	29	128	69	171
46	4218	66.666	29	34	70	723
5	952	17.482	29	15	17	94
230	348	72.916	29	82	9	203
183	925	25.641	0	5	17	43
234	5810	15.748	2	20	70	256
4	3656	90.909	29	28	70	876
310	3358	577.464	29	77	70	5
284	3674	11.45	9	113	70	21
254	4464	3.051	20	40	70	10
303	2308	1.083	16	60	54	677
316	5381	4.694	2	75	70	367
41	4965	10.101	29	18	70	386
172	1933	15.936	29	55	43	294
21	799	65.063	29	119	11	165
316	3838	17.857	2	75	70	132
316	359	48.275	2	75	9	203
284	4724	0.37	9	113	70	808
284	1794	162.162	9	113	33	622
91	1347	70.175	15	17	23	221
161	3708	9.389	4	26	70	815
99	1828	14.705	9	113	33	509
76	1699	38.167	2	8	33	43
310	5152	0.734	29	77	9	170
261	2656	3.46	9	113	65	897
178	2270	4.376	2	24	53	270
159	4368	13.274	4	35	70	217
96	200	17.077	29	72	6	588
247	4344	125.0	29	116	70	791
56	2323	1.291	29	23	55	152
133	3586	24.59	9	113	70	168
83	5321	9.375	9	113	70	126
334	1843	3.603	29	55	34	43
155	1660	53.763	10	131	33	43
170	1911	5.802	29	83	41	43
97	1448	174.418	9	113	23	30
325	1096	9.677	17	36	22	442
105	285	40.229	8	41	9	203
5	2486	7.782	29	15	61	108
265	3559	23.255	8	49	70	354
82	4274	8.298	26	25	70	387
140	2581	6.896	29	52	12	43
275	396	0.614	5	76	9	203
273	592	92.592	28	126	9	804
265	5741	22.587	8	49	70	635
96	4581	29.126	29	72	70	766
116	4836	3.906	9	100	70	256
249	287	134.615	29	116	9	203
143	3404	0.702	9	12	70	166
327	3066	4.856	17	36	69	893
261	5211	24.096	9	113	36	159
152	2335	34.364	9	113	58	844
105	340	40.0	8	41	9	203
43	1346	11.331	29	65	23	221
287	3177	18.45	29	69	70	372
273	309	42.682	28	126	9	203
336	3030	1.149	29	117	69	868
89	129	0.161	0	122	4	43
259	2336	32.258	7	29	58	844
225	4817	6.109	29	59	70	43
86	1191	26.315	9	130	22	525
205	2194	10.416	19	134	50	105
280	1591	0.716	19	102	69	693
23	5539	34.825	29	119	22	43
111	2742	56.179	14	86	69	43
162	3411	7.894	29	44	70	166
88	4057	144.687	27	101	70	15
23	754	7.062	29	119	11	43
285	2585	4.184	9	113	12	59
59	145	6.012	29	66	4	43
327	4871	0.835	17	36	70	144
52	4620	16.528	29	21	70	359
275	4981	1.485	5	76	70	43
284	299	0.628	9	113	9	203
163	2454	17.964	29	39	61	43
328	3051	9.569	9	113	69	43
168	2714	106.382	9	113	69	43
198	1431	691.823	29	16	23	688
126	5414	8.196	29	7	70	43
325	273	0.664	17	36	9	203
169	4875	14.44	29	83	70	43
225	1933	11.111	29	59	43	294
31	2256	5.305	2	53	52	825
91	848	35.602	15	17	11	162
158	5313	6.188	4	30	70	808
105	5161	18.867	8	41	17	502
137	5036	10.067	29	46	70	43
37	2899	195.121	29	129	69	43
163	919	11.85	29	39	17	901
155	2384	65.573	10	131	60	436
77	189	3.742	15	17	6	54
321	187	8.695	29	85	6	358
118	985	3.944	9	113	18	931
219	3250	4.085	29	92	70	581
336	4699	0.623	29	117	70	246
205	4972	23.529	19	134	70	791
77	1014	11.538	15	17	18	187
242	4205	6.237	27	101	70	796
141	1428	25.751	29	52	23	499
226	3756	36.585	29	108	70	574
41	5605	17.421	29	18	69	43
105	4402	9.478	8	41	70	43
36	4114	10.958	29	71	70	13
226	1089	18.181	29	108	69	886
158	785	57.692	4	30	11	324
188	3810	322.314	6	67	70	118
215	29	8.771	16	60	1	334
265	4273	8.456	8	49	70	452
23	5810	12.195	29	119	70	256
118	5540	9.789	9	113	22	43
145	2316	1.776	28	126	55	635
76	431	5.255	2	8	9	203
265	1884	3.325	8	49	34	43
168	5810	5.681	9	113	70	256
46	2748	32.258	29	34	69	43
191	3153	18.181	29	68	70	372
168	4627	112.834	9	113	70	43
213	5655	7.853	16	60	70	240
66	4269	4.716	18	50	70	868
5	3418	15.564	29	15	70	166
126	3004	9.433	29	7	69	829
298	1319	1.888	1	38	23	885
125	2648	4.842	29	7	65	431
7	3856	17.857	29	15	70	764
198	1154	9.836	29	16	22	406
175	349	41.916	9	113	9	203
328	3791	27.491	9	113	70	542
99	1258	72.916	9	113	23	36
287	3601	32.608	29	69	70	43
52	1787	7.923	29	21	33	43
229	5294	7.672	29	82	70	356
230	3926	98.591	29	82	70	576
293	4501	7.246	29	96	70	635
76	1927	21.897	2	8	43	43
298	1024	1.86	1	38	18	63
215	814	5.524	16	60	11	164
188	3530	7.772	6	67	70	486
137	4490	22.099	29	46	70	725
45	3651	40.54	29	34	70	43
66	2361	5.006	18	50	59	707
130	4714	3.984	11	84	70	21
151	4700	4.048	9	113	70	808
26	972	150.0	29	104	18	43
327	537	7.371	17	36	9	491
121	962	133.079	21	106	28	892
302	5572	7.974	3	91	39	851
246	5704	23.809	29	126	70	43
293	921	88.987	29	96	17	43
307	3878	4.689	16	60	70	392
315	5074	70.895	29	3	70	581
88	3533	4.304	27	101	70	371
130	5381	5.154	11	84	70	367
252	1953	2.881	20	40	43	38
302	4278	7.058	3	91	70	240
141	4819	4.705	29	52	70	384
31	4347	79.681	2	53	70	98
111	3331	417.335	14	86	70	210
307	4922	3.0	16	60	70	581
41	5609	26.315	29	18	69	609
53	3665	35.294	29	21	70	905
321	4818	20.92	29	85	70	654
286	290	55.555	29	69	9	203
259	1054	23.809	7	29	22	74
287	3854	20.0	29	69	70	43
17	1448	32.119	29	112	23	30
249	1143	9.756	29	116	22	837
30	2973	31.111	2	53	70	261
62	5273	64.102	29	90	70	261
56	334	21.671	29	23	9	203
52	5023	9.367	29	21	70	189
280	2836	90.909	19	102	69	43
212	4564	3.891	16	60	70	723
209	1442	5.649	29	99	23	36
252	4928	1.416	20	40	70	43
198	3893	36.036	29	16	70	65
318	1282	355.029	29	88	23	286
161	855	1.411	4	26	11	43
315	3087	7.009	29	3	69	43
131	5617	6.944	11	84	70	372
129	2052	2.666	11	84	70	193
23	5049	24.691	29	119	70	767
83	2428	111.111	9	113	60	500
254	4484	6.745	20	40	70	635
178	3516	54.545	2	24	70	43
237	2711	121.951	27	101	69	43
193	3396	13.468	10	98	70	457
298	2005	1.755	1	38	43	680
286	3213	13.698	29	69	70	372
30	1990	3.361	2	53	43	313
210	3519	41.095	29	81	70	43
336	4607	2.171	29	117	70	43
299	3048	3.401	1	38	69	95
283	5230	0.766	19	102	62	33
316	4940	14.492	2	75	70	580
5	1423	9.389	29	15	23	43
333	1251	4.918	29	58	23	456
284	5286	2.41	9	113	70	872
7	1622	3.03	29	15	32	107
144	511	42.968	28	126	9	26
56	1339	5.961	29	23	23	772
41	1481	8.196	29	18	23	43
86	209	12.195	9	130	6	528
178	2291	61.938	2	24	53	417
310	4226	0.888	29	77	70	387
125	5434	28.571	29	7	70	286
183	2720	90.909	0	5	69	43
145	280	40.229	28	126	9	203
77	3715	849.462	15	17	70	43
237	5812	12.158	27	101	70	256
77	304	31.674	15	17	9	203
283	1197	1.342	19	102	22	783
283	5381	0.347	19	102	70	367
125	4344	10.582	29	7	70	791
89	5268	17.647	0	122	70	68
35	3522	68.181	29	62	70	24
284	3799	25.559	9	113	70	542
244	4250	20.1	29	70	70	189
293	1467	7.984	29	96	23	836
112	3026	3.105	16	95	69	681
293	4595	294.117	29	96	70	902
0	345	71.428	29	115	9	203
131	4958	18.766	11	84	70	43
182	2162	17.543	0	5	48	43
144	3532	19.867	28	126	70	486
90	1852	2.906	0	122	34	43
316	5716	875.0	2	75	70	474
144	3819	6.06	28	126	70	387
59	305	92.105	29	66	9	203
317	5390	57.142	29	88	70	791
303	4996	9.216	16	60	70	144
298	5230	7.299	1	38	62	33
3	5409	78.947	29	28	70	43
47	2595	1.556	29	34	12	43
266	144	16.949	8	49	4	82
337	1413	4.987	29	117	69	648
285	1873	5.921	9	113	34	153
100	2694	28.901	29	103	69	43
190	3133	11.235	25	14	69	43
23	1953	5.893	29	119	43	38
168	2858	104.166	9	113	69	43
53	2112	18.018	29	21	45	602
234	1704	468.253	2	20	33	428
31	5051	15.957	2	53	70	540
225	4142	324.093	29	59	70	447
116	438	15.283	9	100	9	203
17	4019	27.027	29	112	70	20
161	1714	140.039	4	26	33	428
141	263	71.428	29	52	9	203
216	2535	2.559	30	33	62	43
303	3116	3.787	16	60	69	494
315	2190	7.462	29	3	50	43
287	5027	81.159	29	69	70	581
35	181	16.566	29	62	6	487
198	5420	22.222	29	16	70	722
35	5292	44.247	29	62	70	469
91	4282	24.242	15	17	70	368
249	4086	38.095	29	116	70	470
143	2842	45.871	9	12	69	43
44	4577	22.556	29	65	70	801
106	2925	0.957	29	128	69	495
46	2922	8.823	29	34	69	789
229	100	2.979	29	82	2	804
181	5469	49.45	2	56	9	26
159	4366	3.456	4	35	70	217
66	382	32.11	18	50	9	203
334	125	10.714	29	55	4	427
1	2301	6.191	29	115	53	900
146	5161	17.045	8	125	17	502
77	3798	25.396	15	17	70	542
290	228	43.209	29	107	9	203
146	5585	11.994	8	125	53	944
77	3870	13.636	15	17	70	43
92	5154	22.336	15	17	11	43
252	1561	3.372	20	40	29	43
83	4160	72.874	9	113	70	577
26	343	63.636	29	104	9	203
189	4383	10.309	25	14	70	43
77	1644	238.095	15	17	33	43
8	3883	12.931	29	133	70	392
168	1475	0.215	9	113	23	682
99	5005	48.338	9	113	70	43
315	1769	11.718	29	3	33	780
111	450	9.852	14	86	9	203
176	296	18.087	9	113	9	203
267	5301	4.866	8	49	70	810
188	452	0.664	6	67	9	203
185	3454	26.315	29	48	70	43
184	2758	13.245	17	31	69	43
152	305	41.916	9	113	9	203
229	2582	10.752	29	82	12	43
125	5599	24.752	29	7	69	43
333	1394	127.986	29	58	23	43
146	3583	18.518	8	125	70	43
126	5234	9.803	29	7	62	43
315	5354	109.756	29	3	70	474
144	5396	145.51	28	126	70	595
287	3904	55.045	29	69	70	580
46	5070	18.518	29	34	70	21
168	2254	11.857	9	113	70	601
210	4149	88.235	29	81	70	640
328	948	22.058	9	113	69	683
52	17	12.5	29	21	0	345
84	423	39.325	9	130	9	203
327	611	6.018	17	36	10	737
84	1960	333.333	9	130	43	522
4	3137	3.649	29	28	49	860
162	4083	49.18	29	44	70	807
62	5039	11.07	29	90	70	391
322	1462	28.776	29	85	23	753
49	2151	5.571	29	63	48	323
55	4847	4.934	29	37	70	723
198	750	12.0	29	16	11	138
325	3823	3.521	17	36	70	387
252	39	3.095	20	40	1	548
137	4460	1.943	29	46	70	43
242	3860	12.121	27	101	70	764
91	3636	3.521	15	17	23	803
67	3086	38.759	18	50	69	43
66	250	25.83	18	50	9	203
43	3387	18.779	29	65	70	457
82	2818	106.382	26	25	69	43
205	4740	42.105	19	134	70	43
66	4663	3.416	18	50	70	582
247	1801	4.424	29	116	33	415
213	4408	10.881	16	60	70	769
242	664	11.661	27	101	11	138
216	3784	11.952	30	33	70	923
316	5547	39.772	2	75	22	849
337	5805	3.787	29	117	70	479
32	2303	0.349	29	54	53	506
286	244	140.0	29	69	9	203
53	5783	378.378	29	21	70	387
226	616	4.716	29	108	10	463
59	1815	26.836	29	66	33	185
143	314	41.176	9	12	9	203
298	1354	12.048	1	38	23	297
152	2690	83.333	9	113	69	43
286	3107	6.518	29	69	69	893
330	3884	15.325	24	47	70	392
30	2219	25.641	2	53	36	556
214	789	9.95	16	60	11	43
82	5552	186.046	26	25	23	965
4	3768	19.354	29	28	70	365
280	1565	0.516	19	102	29	335
334	2583	4.201	29	55	12	43
287	953	4.504	29	69	17	422
275	2664	8.785	5	76	65	43
190	2473	310.679	25	14	61	108
168	4573	7.448	9	113	70	723
145	3451	11.299	28	126	70	43
337	1515	51.136	29	117	27	80
285	5745	18.292	9	113	70	21
240	4670	0.861	27	101	70	595
317	4665	1.588	29	88	47	43
145	2113	8.368	28	126	45	848
118	275	36.458	9	113	9	203
285	5599	0.984	9	113	69	43
105	2171	712.328	8	41	49	941
182	1211	13.422	0	5	22	625
82	2780	85.106	26	25	69	43
141	5796	0.726	29	52	70	586
97	188	2.932	9	113	6	358
191	2762	25.641	29	68	69	43
125	3917	50.847	29	7	70	729
112	109	6.289	16	95	2	49
1	90	10.81	29	115	2	41
284	3185	8.31	9	113	70	372
310	2529	0.632	29	77	61	495
237	5628	10.152	27	101	70	231
26	677	4.255	29	104	11	138
39	4089	18.633	29	18	70	43
84	4321	92.807	9	130	70	286
327	4719	7.901	17	36	70	62
21	5222	5.063	29	119	60	222
112	1316	1.284	16	95	23	697
219	4509	111.111	29	92	70	216
143	1522	0.363	9	12	27	271
327	4937	39.829	17	36	70	868
171	3636	42.857	29	83	23	803
30	410	0.699	2	53	9	203
84	4674	4.431	9	130	70	43
99	4434	21.052	9	113	70	239
247	1164	16.064	29	116	22	149
7	3172	10.83	29	15	70	231
78	146	60.0	9	113	4	43
302	1188	0.18	3	91	22	525
212	938	3.149	16	60	17	43
209	5761	15.267	29	99	70	43
36	5259	60.0	29	71	70	43
98	136	20.202	9	113	4	82
237	2493	14.035	27	101	61	43
229	4523	55.555	29	82	70	344
38	1606	25.51	29	129	32	182
5	3568	75.0	29	15	70	874
229	2156	5.424	29	82	48	323
46	4790	37.735	29	34	70	735
316	2635	373.684	2	75	65	43
293	569	9.009	29	96	9	203
286	2529	6.125	29	69	61	495
214	5154	43.478	16	60	11	43
7	4515	14.749	29	15	70	723
96	4193	10.554	29	72	70	380
287	2245	3.236	29	69	36	133
86	3570	43.977	9	130	70	43
290	2185	5.172	29	107	49	514
303	2327	5.514	16	60	55	555
230	401	0.61	29	82	9	203
310	163	0.512	29	77	5	518
316	393	85.365	2	75	9	203
298	4478	4.838	1	38	70	129
230	4769	17.094	29	82	70	731
171	2472	21.141	29	83	61	108
284	5576	78.853	9	113	39	851
62	612	5.319	29	90	10	637
327	2372	22.922	17	36	60	436
17	3121	10.638	29	112	69	302
210	2205	4.885	29	81	50	826
141	925	9.677	29	52	17	43
267	3080	11.583	8	49	69	286
338	5377	13.035	29	87	70	124
4	4560	413.679	29	28	70	653
67	1968	58.823	18	50	43	48
112	3879	17.291	16	95	70	392
46	993	106.166	29	34	18	108
26	684	6.493	29	104	11	164
293	482	150.0	29	96	9	119
5	2320	14.925	29	15	55	43
43	3691	46.153	29	65	70	723
31	1793	13.953	2	53	33	622
83	2526	46.875	9	113	61	896
156	5640	20.304	4	30	70	43
273	1339	90.909	28	126	23	772
96	1341	9.202	29	72	23	772
99	4133	26.315	9	113	70	3
96	3030	1.191	29	72	69	868
7	2230	12.658	29	15	36	326
8	1617	18.867	29	133	32	182
273	5033	18.604	28	126	70	486
146	2271	6.968	8	125	53	970
209	4066	724.489	29	99	70	356
86	4898	6.41	9	130	70	641
178	3157	9.259	2	24	70	372
26	3019	39.215	29	104	69	287
337	3714	836.575	29	117	70	22
46	4893	383.928	29	34	70	581
307	4542	1.646	16	60	70	723
44	5677	42.857	29	65	70	474
244	4161	104.664	29	70	70	635
134	1624	3.384	29	51	32	43
303	3890	7.025	16	60	70	65
32	498	1.547	29	54	9	119
162	2076	10.989	29	44	70	721
55	5462	107.142	29	37	9	26
12	5282	12.944	29	105	70	11
322	4260	22.727	29	85	70	544
256	4657	169.177	18	50	70	37
278	3355	568.345	19	102	70	5
111	2650	10.344	14	86	65	312
0	1206	0.363	29	115	22	43
280	1187	0.274	19	102	22	416
126	2950	7.832	29	7	69	509
225	3225	15.576	29	59	70	372
88	2722	138.888	27	101	69	43
229	4250	32.0	29	82	70	189
278	5379	5.791	19	102	70	723
250	1943	69.767	13	9	43	294
182	3908	640.759	0	5	70	43
137	4422	18.518	29	46	70	124
32	3109	0.566	29	54	69	828
140	3262	14.705	29	52	70	723
75	3585	63.829	2	8	70	168
284	4448	0.717	9	113	70	43
168	289	39.772	9	113	9	203
225	4044	7.968	29	59	70	143
219	3675	16.949	29	92	70	43
175	2696	135.135	9	113	69	43
159	3048	1.966	4	35	69	95
155	3540	15.463	10	131	70	128
118	1225	114.285	9	113	23	36
84	2047	11.428	9	130	44	328
18	5740	58.823	29	112	70	43
310	5280	38.461	29	77	70	101
86	5535	304.347	9	130	22	43
8	4290	83.333	29	133	70	629
5	5307	33.333	29	15	70	447
45	112	12.121	29	34	2	43
273	3186	7.633	28	126	70	231
17	2234	8.498	29	112	36	159
31	2234	8.547	2	53	36	159
259	4377	5.012	7	29	70	469
307	4064	47.169	16	60	70	356
116	2057	5.614	9	100	44	86
247	942	40.816	29	116	17	891
8	3029	5.194	29	133	69	868
152	4043	11.73	9	113	70	469
156	4824	14.977	4	30	70	43
7	4472	200.0	29	15	70	239
310	3728	0.546	29	77	70	802
193	5411	6.097	10	98	70	261
302	3250	0.346	3	91	70	581
78	5606	19.23	9	113	69	974
88	3098	581.818	27	101	69	885
178	1389	14.285	2	24	23	274
36	5414	2.46	29	71	70	43
212	422	0.368	16	60	9	203
92	2896	820.512	15	17	69	43
246	790	10.0	29	126	11	43
219	2935	44.444	29	92	69	43
225	3413	11.718	29	59	70	166
325	2433	2.788	17	36	60	526
67	3910	40.625	18	50	70	27
41	2047	16.0	29	18	44	328
316	4973	13.888	2	75	70	478
91	2269	19.047	15	17	53	270
256	3118	18.181	18	50	69	43
279	3907	24.539	19	102	70	43
159	2693	15.576	4	35	69	43
21	4679	40.404	29	119	70	486
0	679	2.493	29	115	11	138
97	5039	6.329	9	113	70	391
106	4923	3.891	29	128	70	286
259	3873	44.776	7	29	70	43
171	3901	65.217	29	83	70	580
210	352	63.636	29	81	9	203
66	4722	3.177	18	50	70	43
214	1431	307.048	16	60	23	688
53	3987	127.659	29	21	70	43
90	460	5.869	0	122	9	119
77	2791	116.279	15	17	69	43
237	185	7.299	27	101	6	54
112	4811	5.903	16	95	9	711
273	3507	26.548	28	126	70	635
26	4406	54.054	29	104	70	43
176	4405	8.695	9	113	70	43
193	5660	14.354	10	98	70	240
216	1886	0.705	30	33	34	43
334	1683	37.313	29	55	33	43
12	3423	16.26	29	105	70	43
4	3385	11.611	29	28	70	43
7	185	6.578	29	15	6	54
36	598	15.463	29	71	9	491
215	4230	16.393	16	60	70	773
161	2006	1.175	4	26	43	43
88	5624	10.781	27	101	70	231
8	5494	61.224	29	133	9	43
26	3571	22.737	29	104	70	43
338	3434	15.81	29	87	70	43
145	4938	5.313	28	126	70	124
322	4365	85.714	29	85	70	43
214	4704	7.393	16	60	70	201
213	1830	4.909	16	60	33	112
43	2422	74.969	29	65	60	42
225	3558	28.037	29	59	70	354
1	5286	240.74	29	115	70	872
293	453	0.651	29	96	9	203
9	2934	41.666	29	133	69	43
265	4751	5.369	8	49	9	458
216	2493	8.281	30	33	61	43
188	4135	6.484	6	67	70	3
298	5189	3.61	1	38	33	43
23	1293	294.736	29	119	23	286
140	316	40.462	29	52	9	203
156	596	4.573	4	30	9	821
185	3890	12.658	29	48	70	65
8	1913	11.627	29	133	41	43
213	1011	2.162	16	60	18	311
121	3101	13.793	21	106	69	973
163	2136	6.172	29	39	48	323
170	5759	81.081	29	83	70	369
31	4418	34.782	2	53	70	43
279	5348	4.724	19	102	70	10
317	1020	16.871	29	88	18	43
92	4282	24.242	15	17	70	368
302	3372	151.408	3	91	70	5
322	4357	85.714	29	85	70	239
244	357	89.743	29	70	9	203
229	3088	4.901	29	82	69	304
43	3079	8.565	29	65	69	285
261	3547	6.396	9	113	70	354
114	4433	10.152	28	126	70	239
100	3863	13.793	29	103	70	764
209	75	3.759	29	99	1	955
92	2161	17.777	15	17	48	43
76	5164	18.939	2	8	18	782
121	787	10.723	21	106	11	332
175	1024	21.505	9	113	18	63
303	2686	0.956	16	60	69	43
261	5756	5.514	9	113	70	492
1	3620	130.434	29	115	70	717
250	5281	50.387	13	9	70	27
77	1793	428.571	15	17	33	622
78	2699	108.695	9	113	69	43
100	84	2.583	29	103	1	249
234	4170	22.556	2	20	23	355
116	5610	12.987	9	100	69	609
229	2022	8.695	29	82	43	616
156	1018	1.286	4	30	18	523
111	5600	54.347	14	86	69	43
46	5601	32.467	29	34	69	43
151	3251	91.944	9	113	70	581
35	5690	673.333	29	62	70	474
114	3367	956.521	28	126	70	5
43	28	3.167	29	65	1	334
45	957	9.584	29	34	18	927
216	3007	8.687	30	33	69	275
244	5180	29.661	29	70	23	221
266	2676	21.428	8	49	64	175
296	610	32.154	1	38	10	43
86	4722	5.033	9	130	70	43
118	4558	78.393	9	113	70	98
82	3377	358.974	26	25	70	5
316	3667	14.15	2	75	70	1
284	4586	6.451	9	113	70	795
21	4451	56.338	29	119	70	723
45	5818	69.883	29	34	70	256
334	3748	90.909	29	55	70	43
254	5662	15.625	20	40	70	240
158	484	18.987	4	30	9	119
12	4293	154.716	29	105	70	98
168	3847	15.0	9	113	70	457
286	1256	3.487	29	69	23	36
170	3757	27.027	29	83	70	43
78	2564	77.669	9	113	62	43
175	4185	6.944	9	113	70	454
130	3337	19.021	11	84	70	210
105	3053	29.85	8	41	69	439
278	974	23.489	19	102	18	63
234	208	7.552	2	20	6	54
321	2284	2.328	29	85	53	270
254	609	54.77	20	40	10	43
290	4557	112.044	29	107	70	98
30	2342	259.87	2	53	58	844
317	658	9.9	29	88	11	951
205	5613	6.521	19	134	69	443
267	5709	6.607	8	49	70	768
98	4519	42.766	9	113	70	723
242	5124	2.808	27	101	57	665
176	4961	1.902	9	113	70	367
168	4873	16.423	9	113	70	43
143	118	0.582	9	12	2	277
106	1574	1.862	29	128	31	265
161	2368	6.884	4	26	60	436
121	2470	49.132	21	106	61	108
298	3016	3.529	1	38	69	893
230	3197	22.058	29	82	70	372
252	1596	15.494	20	40	30	43
111	4642	2.881	14	86	70	537
171	4637	49.382	29	83	70	808
212	691	11.049	16	60	11	43
247	18	7.194	29	116	1	548
247	2769	25.51	29	116	69	43
237	3947	8.064	27	101	70	43
216	3124	2.615	30	33	69	43
144	5115	3.696	28	126	71	596
82	347	39.548	26	25	9	203
59	3874	65.934	29	66	70	43
82	5531	140.0	26	25	22	43
205	1855	4.0	19	134	34	43
244	3211	32.051	29	70	70	372
8	5272	27.888	29	133	70	387
17	580	14.354	29	112	9	536
130	5533	8.039	11	84	22	43
30	2286	3.296	2	53	53	103
210	287	32.11	29	81	9	203
265	3791	26.143	8	49	70	542
159	3865	0.375	4	35	70	772
188	3313	10.025	6	67	70	210
37	1381	5.714	29	129	23	286
283	4461	0.738	19	102	70	904
155	4469	645.948	10	131	70	730
116	4319	82.0	9	100	70	723
18	3505	21.052	29	112	70	37
229	932	28.571	29	82	17	512
256	3580	16.853	18	50	70	124
53	5129	6.319	29	21	0	345
35	2744	30.303	29	62	69	43
116	1208	75.757	9	100	22	837
287	2790	27.472	29	69	69	43
256	4119	15.306	18	50	70	469
317	584	10.6	29	88	70	474
140	5722	69.767	29	52	70	635
77	2101	13.157	15	17	45	23
303	2535	4.784	16	60	62	43
279	1989	35.502	19	102	43	47
41	3784	37.974	29	18	70	923
316	3815	57.471	2	75	70	118
205	5542	13.756	19	134	22	43
84	2796	138.888	9	130	69	43
318	538	25.21	29	88	9	491
230	1507	828.947	29	82	25	212
283	5223	27.777	19	102	60	222
163	3251	102.447	29	39	70	581
96	3708	1.013	29	72	70	815
284	1319	0.389	9	113	23	885
7	5745	55.555	29	15	70	21
91	4837	40.114	15	17	70	256
55	5432	15.151	29	37	70	233
216	4453	15.503	30	33	70	723
46	2275	133.592	29	34	53	742
284	4067	9.802	9	113	69	266
58	3518	43.478	29	45	70	43
62	5357	234.375	29	90	70	762
240	2865	121.951	27	101	69	43
39	2012	0.395	29	18	43	149
17	4092	34.09	29	112	70	43
75	2448	11.834	2	8	70	123
184	2297	0.974	17	31	53	43
38	2471	100.628	29	129	61	108
59	1649	32.467	29	66	33	43
62	1971	80.188	29	90	43	43
278	410	0.753	19	102	9	203
338	3144	11.131	29	87	70	231
298	5361	9.08	1	38	70	199
215	1420	3.064	16	60	23	43
26	925	9.868	29	104	17	43
82	5079	1.472	26	25	70	581
84	2045	4.087	9	130	44	328
17	400	116.666	29	112	9	203
5	5821	15.936	29	15	70	256
176	701	4.807	9	113	11	164
84	1031	408.763	9	130	19	208
310	54	0.87	29	77	1	334
229	4168	27.932	29	82	70	98
92	5368	29.702	15	17	70	216
144	1794	111.111	28	126	33	622
307	2546	9.615	16	60	62	291
105	2285	34.188	8	41	53	940
41	2076	11.07	29	18	70	721
44	1257	26.119	29	65	23	36
145	362	23.333	28	126	9	203
83	5024	4.914	9	113	70	215
296	1335	2.169	1	38	23	697
244	2534	6.872	29	70	61	911
162	5744	13.043	29	44	70	21
209	3561	78.947	29	99	70	354
209	414	11.965	29	99	9	203
212	5528	21.943	16	60	22	43
168	3781	5.454	9	113	70	243
317	167	6.631	29	88	6	142
252	3877	24.539	20	40	70	43
55	4451	32.52	29	37	70	723
26	362	43.478	29	104	9	203
129	4466	389.396	11	84	70	98
12	3189	10.989	29	105	70	372
155	749	1.447	10	131	11	138
156	4358	26.845	4	30	70	239
162	1398	15.424	29	44	23	36
209	1633	9.478	29	99	32	635
129	591	14.0	11	84	9	566
234	2225	2.828	2	20	36	133
5	1679	23.584	29	15	33	43
284	1088	0.581	9	113	69	886
46	5139	9.174	29	34	2	43
155	3553	16.759	10	131	70	354
59	670	23.685	29	66	11	162
213	4721	4.602	16	60	70	642
66	5783	61.202	18	50	70	387
46	5548	25.449	29	34	23	221
112	5727	6.622	16	95	70	148
205	3993	15.957	19	134	70	482
296	910	5.945	1	38	15	424
163	4117	27.027	29	39	69	930
38	1206	6.993	29	129	22	43
250	3790	15.065	13	9	70	542
118	4780	3.618	9	113	70	533
266	1005	5.128	8	49	18	989
205	1405	4.21	19	134	69	648
126	3968	46.783	29	7	70	7
256	4726	6.912	18	50	70	452
273	5160	2.717	28	126	17	835
303	736	17.948	16	60	11	404
210	4206	11.363	29	81	70	240
97	3431	5.555	9	113	70	166
111	1400	7.194	14	86	23	43
213	4574	4.739	16	60	70	723
169	5140	1.618	29	83	2	937
252	2334	38.461	20	40	58	844
162	1778	7.668	29	44	33	43
151	779	0.851	9	113	11	43
35	2190	4.225	29	62	50	43
49	2272	13.986	29	63	53	970
7	5462	166.666	29	15	9	26
59	4289	41.666	29	66	70	368
111	5635	12.019	14	86	70	43
126	3672	30.0	29	7	70	43
114	3149	13.651	28	126	70	372
100	556	72.072	29	103	9	43
163	2166	15.625	29	39	49	261
8	1996	41.123	29	133	70	816
121	1022	7.448	21	106	18	740
106	4383	23.437	29	128	70	43
126	809	8.108	29	7	11	670
41	2163	23.255	29	18	48	43
144	318	0.629	28	126	9	203
43	4804	10.23	29	65	70	635
284	5226	0.781	9	113	62	43
168	4693	16.393	9	113	70	246
330	2099	41.666	24	47	45	621
12	4978	15.267	29	105	70	581
175	4069	76.923	9	113	69	266
8	1143	16.949	29	133	22	837
100	634	180.327	29	103	11	661
191	407	92.105	29	68	9	203
181	245	84.337	2	56	9	203
121	285	46.666	21	106	9	203
303	231	31.25	16	60	9	203
23	3105	5.763	29	119	69	829
98	4236	0.992	9	113	70	791
4	725	7.168	29	28	11	138
226	171	5.319	29	108	6	43
49	33	7.025	29	63	23	334
88	2219	20.408	27	101	36	556
170	4391	32.258	29	83	70	634
210	2199	137.254	29	81	50	690
36	3700	7.731	29	71	70	815
338	1251	24.0	29	87	23	456
176	1572	24.691	9	113	31	70
266	3692	6.912	8	49	70	144
273	4600	11.45	28	126	70	43
315	2582	8.547	29	3	12	43
176	1376	312.5	9	113	23	404
338	1806	8.247	29	87	33	780
140	5618	22.556	29	52	70	231
